codfarmacia;aniomes;venta
365;2023-05;2586,847806
103;2023-05;3857,993817
192;2023-05;7722,460336
325;2023-05;9551,30041
417;2023-05;5712,047771
83;2023-05;6696,748868
261;2023-05;3586,2821
159;2023-05;5044,060173
77;2023-05;473,8962
431;2023-05;9784,197022
370;2023-05;14002,30773
88;2023-05;6577,574885
487;2023-05;12406,33728
199;2023-05;2005,926209
64;2023-05;8329,613486
197;2023-05;3413,934924
317;2023-05;6474,79659
301;2023-05;2016,943329
483;2023-05;4931,568523
320;2023-05;12101,71255
89;2023-05;2672,224141
430;2023-05;6235,269559
267;2023-05;17198,42054
188;2023-05;4555,952116
187;2023-05;4029,306694
105;2023-05;4079,267001
101;2023-05;8187,287004
326;2023-05;7265,584975
415;2023-05;5917,18765
399;2023-05;4909,801871
182;2023-05;5178,021169
254;2023-05;4271,636946
506;2023-05;2373,896584
84;2023-05;7774,828061
436;2023-05;15959,82426
76;2023-05;2903,904538
93;2023-05;8905,304403
257;2023-05;3449,590316
89;2023-05;2443,616197
95;2023-05;4601,522455
316;2023-05;1658,720701
168;2023-05;3592,4834
65;2023-05;4394,157962
209;2023-05;2690,790534
265;2023-05;2466,836303
300;2023-05;6840,482221
64;2023-05;7920,858981
319;2023-05;9774,508441
69;2023-05;7355,73239
173;2023-05;8312,245629
88;2023-05;6428,126037
206;2023-05;6726,990642
74;2023-05;8025,818903
268;2023-05;6713,492947
14;2023-05;11640,91208
143;2023-05;10243,53306
138;2023-05;18139,489
468;2023-05;4179,804638
53;2023-05;6735,914595
144;2023-05;9114,938159
282;2023-05;4589,608293
281;2023-05;5738,9161
22;2023-05;4002,008509
52;2023-05;4317,452375
390;2023-05;909,2643067
450;2023-05;1323,753051
229;2023-05;5664,005767
342;2023-05;4237,674894
389;2023-05;3843,08793
141;2023-05;7536,501689
151;2023-05;3029,794779
43;2023-05;8501,77896
287;2023-05;8101,98811
32;2023-05;9080,203766
289;2023-05;4806,922194
41;2023-05;3625,035263
470;2023-05;4818,950532
449;2023-05;6295,205959
413;2023-05;5416,987417
152;2023-05;8747,47718
30;2023-05;7041,51315
281;2023-05;4824,740317
211;2023-05;5060,814273
409;2023-05;3250,021941
345;2023-05;7293,232617
335;2023-05;4434,992591
283;2023-05;8465,721386
13;2023-05;13565,57817
332;2023-05;5714,692989
228;2023-05;6986,871691
395;2023-05;5448,723928
385;2023-05;10138,02713
240;2023-05;16701,00172
33;2023-05;5720,610333
293;2023-05;12647,36584
239;2023-05;5391,515261
386;2023-05;14078,87365
35;2023-05;4655,57406
453;2023-05;5320,270956
4;2023-05;7098,044754
40;2023-05;3245,721659
6;2023-05;6808,022903
2;2023-05;6658,4462
1;2023-05;5470,298647
278;2023-05;5430,909926
280;2023-05;5385,654002
162;2023-05;7627,998288
380;2023-05;4032,76314
404;2023-05;7404,411851
376;2023-05;8577,321535
252;2023-05;3436,051974
459;2023-05;4760,875563
371;2023-05;6708,19723
428;2023-05;3262,477692
157;2023-05;3922,93713
407;2023-05;3438,75494
245;2023-05;3664,254821
264;2023-05;10990,66765
87;2023-05;4493,35056
201;2023-05;2008,364995
267;2023-05;18702,16273
204;2023-05;6083,875086
440;2023-05;6753,2552
200;2023-05;4299,795158
92;2023-05;6952,267023
72;2023-05;3038,045647
176;2023-05;4118,586789
323;2023-05;3983,72305
403;2023-05;1915,54024
84;2023-05;9118,590369
261;2023-05;2615,18239
98;2023-05;10951,80628
85;2023-05;7606,507097
381;2023-05;5285,324367
398;2023-05;4071,839969
251;2023-05;3044,551755
207;2023-05;21022,7418
298;2023-05;5096,797915
74;2023-05;8580,354004
255;2023-05;19000,61114
400;2023-05;5638,129169
300;2023-05;6448,671803
166;2023-05;14452,39645
350;2023-05;11632,92273
438;2023-05;3786,360841
305;2023-05;7586,251727
267;2023-05;16727,07059
362;2023-05;17997,95739
169;2023-05;7982,537627
449;2023-05;6403,955327
40;2023-05;2334,699144
289;2023-05;4630,012045
152;2023-05;9743,191835
42;2023-05;9294,936425
452;2023-05;7859,640638
291;2023-05;5833,82603
2;2023-05;5896,915264
132;2023-05;5660,922268
223;2023-05;3708,124598
38;2023-05;4383,31674
39;2023-05;4001,773098
275;2023-05;2902,119368
335;2023-05;4713,418749
109;2023-05;4298,751933
226;2023-05;7086,222443
108;2023-05;1482,709424
486;2023-05;3269,194228
112;2023-05;4941,900227
57;2023-05;4960,625278
28;2023-05;6853,455616
395;2023-05;5036,291292
396;2023-05;8318,621704
52;2023-05;3137,772118
116;2023-05;6344,947794
472;2023-05;3211,002243
412;2023-05;3061,190967
241;2023-05;7870,184245
453;2023-05;4569,8054
293;2023-05;10242,28455
47;2023-05;2159,364626
220;2023-05;9295,240829
237;2023-05;7371,837939
222;2023-05;6167,09919
121;2023-05;3411,189361
36;2023-05;5274,019774
344;2023-05;6531,20933
233;2023-05;3561,0846
116;2023-05;7154,655662
234;2023-05;5071,452982
139;2023-05;7407,979712
138;2023-05;18132,49139
285;2023-05;3384,274306
141;2023-05;7648,8329
112;2023-05;3918,815043
227;2023-05;7291,603175
394;2023-05;7652,4438
110;2023-05;8990,388396
378;2023-05;3509,847898
350;2023-05;9788,570883
266;2023-05;7440,778554
305;2023-05;8764,319708
59;2023-05;4249,111484
93;2023-05;7115,278223
60;2023-05;2291,0481
171;2023-05;6235,584116
89;2023-05;2251,551276
431;2023-05;10271,38404
173;2023-05;9748,741906
322;2023-05;7978,808185
302;2023-05;1332,8096
68;2023-05;9997,650755
91;2023-05;2492,9714
478;2023-05;13121,1085
179;2023-05;16070,35916
64;2023-05;8244,255365
70;2023-05;2514,44764
269;2023-05;9866,092891
195;2023-05;4292,527939
317;2023-05;6869,949365
428;2023-05;2970,345641
78;2023-05;5648,620681
325;2023-05;10088,11735
355;2023-05;7123,400507
77;2023-05;1392,394477
160;2023-05;7478,139707
186;2023-05;3012,794015
306;2023-05;5521,727509
248;2023-05;6594,798879
164;2023-05;2742,309908
162;2023-05;8316,408411
364;2023-05;17105,08374
165;2023-05;4807,127509
446;2023-05;6633,507374
432;2023-05;18998,91476
256;2023-05;5169,9386
478;2023-05;12085,07223
301;2023-05;2295,252208
321;2023-05;1237,487722
269;2023-05;10504,56164
270;2023-05;6296,225712
317;2023-05;5389,208451
257;2023-05;6844,81619
359;2023-05;6906,059239
316;2023-05;1570,146572
94;2023-05;17500,23168
378;2023-05;2192,645383
265;2023-05;2766,901396
256;2023-05;6191,595953
210;2023-05;6899,510304
507;2023-05;2488,1993
103;2023-05;4066,585896
434;2023-05;2831,649409
99;2023-05;6691,908198
249;2023-05;6718,49597
164;2023-05;3046,321593
162;2023-05;8183,447118
315;2023-05;10672,20664
376;2023-05;9024,455312
161;2023-05;9663,979688
264;2023-05;9283,54048
101;2023-05;9179,386952
459;2023-05;6452,831989
325;2023-05;10195,61836
100;2023-05;4632,340293
102;2023-05;3752,176897
308;2023-05;14533,67333
245;2023-05;3241,0475
248;2023-05;5880,1103
414;2023-05;541335,8127
379;2023-05;1913,4972
250;2023-05;8817,7416
164;2023-05;2632,15808
97;2023-05;8239,459295
379;2023-05;1229,0017
374;2023-05;8818,604908
264;2023-05;9026,216341
191;2023-05;2318,181009
312;2023-05;4751,424075
432;2023-05;16317,57835
269;2023-05;10579,72487
198;2023-05;3365,932828
487;2023-05;12843,88673
200;2023-05;5084,093594
403;2023-05;5659,060311
206;2023-05;5766,873201
403;2023-05;2510,734426
74;2023-05;8575,504037
458;2023-05;11547,52346
440;2023-05;8578,214132
313;2023-05;3531,373141
186;2023-05;2755,250844
380;2023-05;4077,010479
315;2023-05;10752,19469
248;2023-05;7311,643799
355;2023-05;7593,855894
436;2023-05;11874,90719
474;2023-05;3199,6469
250;2023-05;7374,71624
404;2023-05;8848,894675
164;2023-05;2844,4702
180;2023-05;5009,721131
308;2023-05;13848,84494
182;2023-05;5580,084047
483;2023-05;5055,518292
465;2023-05;25088,10451
361;2023-05;8455,657542
204;2023-05;8554,573313
171;2023-05;6519,272815
430;2023-05;5502,935165
206;2023-05;7333,267931
359;2023-05;5391,272745
88;2023-05;5988,886764
302;2023-05;1123,094
432;2023-05;17293,68892
177;2023-05;12387,70198
198;2023-05;3725,052219
197;2023-05;3995,391228
66;2023-05;8212,07096
116;2023-05;6961,60811
343;2023-05;5152,598911
462;2023-05;11150,12874
138;2023-05;19478,07751
427;2023-05;4864,5369
396;2023-05;2080,569277
111;2023-05;5989,394372
486;2023-05;3006,1109
29;2023-05;6248,156631
286;2023-05;2096,164554
226;2023-05;5933,121572
144;2023-05;10302,68987
22;2023-05;2850,786554
393;2023-05;5660,7748
223;2023-05;3296,3988
34;2023-05;7170,258884
33;2023-05;4727,833605
292;2023-05;4120,927893
127;2023-05;10556,19885
237;2023-05;6406,5488
480;2023-05;1501,1507
238;2023-05;2761,965648
154;2023-05;3182,315837
242;2023-05;24089,81219
449;2023-05;5684,998264
27;2023-05;4779,499337
25;2023-06;8068,371352
53;2023-06;6658,343087
227;2023-06;3499,416263
111;2023-06;5464,734946
140;2023-06;2585,92323
112;2023-06;6797,534273
451;2023-06;2512,79455
485;2023-06;4471,624205
138;2023-06;20051,75896
282;2023-06;5008,508465
25;2023-06;10685,15036
214;2023-06;395,0210908
18;2023-06;4874,790112
122;2023-06;14372,3229
382;2023-06;6738,007715
279;2023-06;11208,27499
220;2023-06;8521,199038
45;2023-06;4951,172582
385;2023-06;10256,7164
34;2023-06;6525,800566
291;2023-06;5750,115706
126;2023-06;3686,381063
331;2023-06;5431,677887
39;2023-06;3755,882552
7;2023-06;15444,75482
241;2023-06;6515,13361
330;2023-06;4912,428667
472;2023-06;3268,669823
133;2023-06;2699,492892
273;2023-06;3197,39696
6;2023-06;4882,372935
121;2023-06;4251,718529
224;2023-06;5016,893259
36;2023-06;6105,829109
340;2023-06;8256,36765
293;2023-06;10334,01276
480;2023-06;1947,079983
472;2023-06;2989,920812
131;2023-06;2387,870273
7;2023-06;17642,27886
423;2023-06;5412,020984
411;2023-06;4995,161763
337;2023-06;7924,256392
56;2023-06;4532,977576
29;2023-06;5456,061592
227;2023-06;3280,879775
228;2023-06;5416,348322
338;2023-06;4636,988003
339;2023-06;4389,342958
232;2023-06;4952,5182
211;2023-06;4667,681061
234;2023-06;6391,259392
18;2023-06;5567,622649
409;2023-06;2697,624537
132;2023-06;7984,176431
131;2023-06;1818,089869
7;2023-06;16178,02343
393;2023-06;8145,4506
273;2023-06;4765,237918
292;2023-06;4736,227868
34;2023-06;7224,039415
279;2023-06;9976,378758
473;2023-06;4303,621323
6;2023-06;6120,354941
453;2023-06;4945,522295
282;2023-06;4451,128075
117;2023-06;10139,8363
52;2023-06;3412,58873
448;2023-06;3632,072743
296;2023-06;5364,2182
213;2023-06;9301,062814
137;2023-06;8041,365233
115;2023-06;2291,448347
16;2023-06;7195,180306
56;2023-06;4447,372171
422;2023-06;9621,415392
27;2023-06;5500,5682
411;2023-06;5404,568308
107;2023-06;2724,36089
22;2023-06;3247,006411
53;2023-06;5932,0089
209;2023-06;2962,55963
483;2023-06;4321,741551
92;2023-06;6505,32911
439;2023-06;1611,2914
210;2023-06;5749,332894
168;2023-06;5598,588312
94;2023-06;16230,26158
61;2023-06;5828,74282
305;2023-06;7069,581939
359;2023-06;4851,389927
483;2023-06;5724,024021
487;2023-06;13184,88378
200;2023-06;5883,194956
360;2023-06;8431,747427
364;2023-06;16686,90872
399;2023-06;4661,699934
83;2023-06;8012,406867
101;2023-06;7938,656436
188;2023-06;5094,126269
261;2023-06;4152,770839
75;2023-06;3812,955105
106;2023-06;9357,862579
103;2023-06;3745,067782
365;2023-06;1618,444212
79;2023-06;4831,234336
308;2023-06;14769,56163
69;2023-06;6765,915495
197;2023-06;3408,026472
195;2023-06;4894,23704
403;2023-06;5400,121658
298;2023-06;5863,616227
370;2023-06;11437,5413
464;2023-06;1494,130953
172;2023-06;9451,820589
169;2023-06;8648,277339
403;2023-06;2582,292531
93;2023-06;10494,72114
60;2023-06;2557,7802
89;2023-06;2802,874893
96;2023-06;3618,24303
69;2023-06;7310,142265
465;2023-06;31177,27684
440;2023-06;7876,525133
377;2023-06;4232,967304
447;2023-06;3796,518623
474;2023-06;2910,726583
86;2023-06;5042,6529
86;2023-06;4861,229111
457;2023-06;6674,504022
417;2023-06;5247,256629
357;2023-06;3600,59114
428;2023-06;3162,565613
312;2023-06;4208,152456
13;2023-06;10768,89846
12;2023-06;5338,64562
388;2023-06;9573,720526
11;2023-06;5043,131478
140;2023-06;3208,270207
342;2023-06;4148,651124
57;2023-06;5821,45461
54;2023-06;4010,420092
334;2023-06;3769,883113
119;2023-06;6439,24523
213;2023-06;5722,032503
135;2023-06;7010,418121
212;2023-06;5147,1588
125;2023-06;3020,126174
392;2023-06;8931,646079
278;2023-06;4539,353589
44;2023-06;3748,744953
47;2023-06;1764,935133
386;2023-06;13463,16579
35;2023-06;5702,047838
410;2023-06;11911,23453
469;2023-06;7439,238357
449;2023-06;4963,535805
473;2023-06;4583,545994
149;2023-06;3322,9844
33;2023-06;5197,210668
422;2023-06;10460,63629
115;2023-06;1482,17739
230;2023-06;2846,702109
49;2023-06;6634,589787
338;2023-06;4566,055045
119;2023-06;4445,614301
135;2023-06;7729,884984
226;2023-06;7931,504531
19;2023-06;9573,034875
55;2023-06;4131,936336
117;2023-06;7746,70585
226;2023-06;5276,284868
114;2023-06;2982,717646
420;2023-06;5508,441591
286;2023-06;2459,055617
384;2023-06;3338,746222
271;2023-06;16710,52226
123;2023-06;9357,114685
382;2023-06;7323,314956
147;2023-06;2550,468795
41;2023-06;2964,330575
3;2023-06;10435,5587
472;2023-06;4426,042799
392;2023-06;10344,89058
238;2023-06;2145,573968
42;2023-06;5629,240227
220;2023-06;9889,17879
161;2023-06;8068,137746
355;2023-06;8594,471966
377;2023-06;3233,463917
104;2023-06;6147,554105
165;2023-06;3752,8313
180;2023-06;3942,607921
100;2023-06;5818,228828
435;2023-06;5037,21668
103;2023-06;4023,737571
160;2023-06;6232,390801
161;2023-06;7593,786717
86;2023-06;4829,280468
247;2023-06;5018,972781
85;2023-06;8945,059593
494;2023-06;695,1144619
174;2023-06;4804,194957
268;2023-06;6352,726905
362;2023-06;11374,14016
169;2023-06;7453,717596
177;2023-06;9761,067265
198;2023-06;4626,902591
63;2023-06;7652,636
179;2023-06;16195,30825
402;2023-06;8687,703562
91;2023-06;2793,634387
303;2023-06;1494,093352
177;2023-06;14441,50937
400;2023-06;3505,847091
170;2023-06;8906,4923
88;2023-06;7506,338563
90;2023-06;7232,402836
202;2023-06;2435,608995
454;2023-06;1879,367751
306;2023-06;6109,369797
436;2023-06;16937,07808
308;2023-06;14413,33834
244;2023-06;8057,600724
190;2023-06;6987,942475
435;2023-06;4975,345199
490;2023-06;8357,754113
364;2023-06;15669,33983
308;2023-06;13112,59511
371;2023-06;5155,171822
313;2023-06;3434,436425
365;2023-06;3934,9301
354;2023-06;5098,0063
379;2023-06;1392,095196
257;2023-06;6281,943405
203;2023-06;3730,597565
175;2023-06;3996,395817
176;2023-06;3721,029486
69;2023-06;8090,489308
494;2023-06;729,1651265
201;2023-06;1754,944789
208;2023-06;9574,075995
368;2023-06;2163,343811
90;2023-06;7705,603789
317;2023-06;7455,702776
72;2023-06;3279,245139
175;2023-06;3876,159744
194;2023-06;3230,309544
351;2023-06;9290,350111
92;2023-06;6526,170367
402;2023-06;7762,95026
431;2023-06;9678,432891
368;2023-06;2861,088201
267;2023-06;18451,20461
185;2023-06;3195,853243
250;2023-06;9726,938352
184;2023-06;7208,528382
442;2023-06;6555,97806
264;2023-06;12156,78463
308;2023-06;11217,16327
187;2023-06;616,1284183
474;2023-06;1782,3687
76;2023-06;3836,688326
476;2023-06;4113,8309
430;2023-06;5823,446767
445;2023-06;5395,854118
200;2023-06;4750,151348
321;2023-06;797,5778
73;2023-06;3054,078704
298;2023-06;4621,269456
404;2023-06;6721,721169
105;2023-06;4105,821396
380;2023-06;4096,5443
262;2023-06;2753,362778
406;2023-06;9606,632275
251;2023-06;5575,930761
371;2023-06;6613,663888
102;2023-06;6392,404317
244;2023-06;8180,187417
100;2023-06;5591,278695
309;2023-06;5007,108096
404;2023-06;8422,687973
444;2023-06;8604,17192
306;2023-06;7325,157501
246;2023-06;2012,787252
9;2023-06;7943,376044
329;2023-06;11381,87708
382;2023-06;9022,029962
413;2023-06;4661,4785
35;2023-06;4232,772876
156;2023-06;3293,772076
223;2023-06;4124,310018
146;2023-06;3199,102977
275;2023-06;3187,785249
224;2023-06;4136,29028
40;2023-06;2687,43945
4;2023-06;7427,302284
43;2023-06;10127,99069
151;2023-06;4314,979962
280;2023-06;5572,384525
502;2023-06;2785,069594
284;2023-06;6032,630014
51;2023-06;6605,153962
500;2023-06;14626,59646
345;2023-06;8810,452283
409;2023-06;3381,857166
226;2023-06;4385,540308
55;2023-06;5349,051469
451;2023-06;1840,549123
29;2023-06;8293,625203
294;2023-06;5796,738064
140;2023-06;2421,9855
17;2023-06;2360,5629
504;2023-06;7178,053512
152;2023-06;11696,7961
341;2023-06;10658,91972
236;2023-06;3842,240314
449;2023-06;6723,330198
329;2023-06;8614,389099
469;2023-06;8177,54272
124;2023-06;3505,587862
240;2023-06;15056,27444
228;2023-06;8523,432209
13;2023-06;12899,08617
342;2023-06;3530,176716
19;2023-06;8016,842232
20;2023-06;3064,538164
335;2023-06;4556,864457
55;2023-06;5448,463089
136;2023-06;2092,445805
343;2023-06;3743,489254
229;2023-06;5272,029388
339;2023-06;4558,284507
137;2023-06;9063,575664
207;2023-06;22207,28808
71;2023-06;9347,401399
487;2023-06;11966,58855
408;2023-06;6038,389284
266;2023-06;8758,133015
318;2023-06;8699,612153
349;2023-06;2489,638411
401;2023-06;4960,268772
301;2023-06;2046,5749
320;2023-06;10909,20347
458;2023-06;10161,18273
430;2023-06;6076,058995
346;2023-06;4283,009169
366;2023-06;2529,072619
62;2023-06;1786,998541
441;2023-06;5477,334624
305;2023-06;7619,278899
201;2023-06;1692,770052
247;2023-06;5665,978734
98;2023-06;10059,83955
86;2023-06;5683,927468
308;2023-06;12831,60952
490;2023-06;8919,772891
358;2023-06;16312,25246
190;2023-06;7978,816909
244;2023-06;8107,830637
100;2023-06;4018,225365
183;2023-06;2357,697897
371;2023-06;4921,315451
104;2023-06;6973,903027
415;2023-06;5727,123387
84;2023-06;5770,094106
262;2023-06;3368,317666
355;2023-06;7623,410559
106;2023-06;9642,285921
304;2023-06;4294,345971
96;2023-06;5594,681949
61;2023-06;9360,729168
204;2023-06;7750,237581
346;2023-06;5087,475852
62;2023-06;2117,513843
201;2023-06;1878,797481
432;2023-06;18420,04707
351;2023-06;8093,996506
166;2023-06;16786,60119
320;2023-06;9389,414991
199;2023-06;1873,146496
197;2023-06;3607,969527
177;2023-06;13397,89328
400;2023-06;3751,23426
176;2023-06;3585,79974
207;2023-06;21811,17287
59;2023-06;3221,654744
369;2023-06;1331,7882
172;2023-06;7577,841151
252;2023-06;3165,746255
158;2023-06;25954,35471
106;2023-06;9200,792771
182;2023-06;4302,013926
365;2023-06;4345,567532
415;2023-06;3756,938109
311;2023-06;5398,323159
435;2023-06;5440,127569
190;2023-06;7049,024624
252;2023-06;4707,333838
97;2023-06;9237,416238
185;2023-06;3289,458329
405;2023-06;1670,151747
384;2023-06;697,2132512
239;2023-06;5379,507034
386;2023-06;13357,19646
472;2023-06;2680,94128
236;2023-06;3724,269902
276;2023-06;9754,564812
472;2023-06;4527,076737
470;2023-06;4404,955642
39;2023-06;4188,383926
277;2023-06;9019,444396
44;2023-06;3361,055063
392;2023-06;8647,860071
222;2023-06;3660,629
272;2023-06;9523,099135
34;2023-06;7656,44201
427;2023-06;4617,8584
30;2023-06;7144,027163
343;2023-06;3689,709651
390;2023-06;2103,998956
411;2023-06;5846,385596
388;2023-06;8185,282273
14;2023-06;10223,03951
15;2023-06;9285,945838
57;2023-06;6084,044199
286;2023-06;1910,753047
44;2023-06;4417,863645
222;2023-06;4604,417808
3;2023-06;12652,23844
41;2023-06;3320,813543
330;2023-06;3603,374859
156;2023-06;3735,093953
274;2023-06;4480,537221
410;2023-06;14883,75456
480;2023-06;2393,957647
290;2023-06;6880,837531
473;2023-06;4618,491104
9;2023-06;8230,908228
279;2023-06;9681,273577
149;2023-06;3458,478616
388;2023-06;9691,534851
333;2023-06;7300,515405
114;2023-06;4711,464046
468;2023-06;4606,933572
334;2023-06;5394,218952
120;2023-06;6616,957537
53;2023-06;4706,52982
212;2023-06;4323,956518
234;2023-06;5485,079568
338;2023-06;4297,482108
215;2023-06;809,2953
342;2023-06;4290,2767
446;2023-06;7535,212802
85;2023-06;7457,234975
247;2023-07;6042,256764
86;2023-07;4506,8866
435;2023-07;4882,994793
434;2023-07;2362,30657
326;2023-07;6172,504985
91;2023-07;3032,315074
301;2023-07;2369,9115
63;2023-07;6503,62
318;2023-07;10274,22937
430;2023-07;6183,038519
445;2023-07;6729,069201
94;2023-07;13489,29454
256;2023-07;7622,475118
70;2023-07;2722,661631
490;2023-07;8380,825008
442;2023-07;6644,675859
100;2023-07;5100,48086
180;2023-07;3779,973105
447;2023-07;4250,43604
414;2023-07;394456,5086
160;2023-07;5732,813501
105;2023-07;3527,2789
406;2023-07;10954,78749
102;2023-07;5924,794599
400;2023-07;3671,871218
176;2023-07;4338,122043
198;2023-07;3620,791909
207;2023-07;24318,97616
73;2023-07;2731,637052
362;2023-07;12841,55628
370;2023-07;10375,768
304;2023-07;5696,690756
172;2023-07;9652,964141
96;2023-07;5547,607193
350;2023-07;11333,43961
351;2023-07;7059,610018
63;2023-07;7739,419651
361;2023-07;11495,20767
57;2023-07;5930,248183
28;2023-07;4664,214532
228;2023-07;6531,664821
143;2023-07;11024,8868
286;2023-07;1790,896854
285;2023-07;2111,613626
58;2023-07;6253,091311
338;2023-07;3951,214248
343;2023-07;4068,072473
25;2023-07;9082,360239
40;2023-07;2771,798087
341;2023-07;7135,107677
44;2023-07;4835,944215
239;2023-07;5166,103222
127;2023-07;9904,754451
33;2023-07;4938,600585
473;2023-07;5125,604307
9;2023-07;8088,172655
38;2023-07;2997,231405
273;2023-07;3686,656231
118;2023-07;6512,3708
336;2023-07;4243,48442
49;2023-07;6820,947435
140;2023-07;2807,141212
388;2023-07;8487,823315
14;2023-07;11385,55654
12;2023-07;6907,635475
114;2023-07;4390,952651
334;2023-07;5644,034704
345;2023-07;6870,690214
120;2023-07;8211,92844
330;2023-07;4908,474999
38;2023-07;3002,429565
413;2023-07;5500,938261
239;2023-07;6330,888133
279;2023-07;8745,91207
129;2023-07;7816,415547
47;2023-07;1808,428953
280;2023-07;4470,29391
43;2023-07;10487,6615
287;2023-07;7560,64031
412;2023-07;3485,62937
224;2023-07;3367,3252
36;2023-07;5963,163671
40;2023-07;3579,486185
242;2023-07;18620,52121
10;2023-07;8775,905579
426;2023-07;5650,237337
45;2023-07;5591,330929
331;2023-07;4847,709004
126;2023-07;3278,847002
292;2023-07;5754,800134
149;2023-07;3899,476889
42;2023-07;4346,697558
412;2023-07;3098,7647
241;2023-07;7003,391389
146;2023-07;2529,0003
410;2023-07;11859,61396
394;2023-07;8079,10623
107;2023-07;3015,114306
218;2023-07;1132,3374
16;2023-07;9602,256881
339;2023-07;3888,61465
285;2023-07;3085,511649
58;2023-07;6425,469667
284;2023-07;6822,310722
31;2023-07;13608,4933
485;2023-07;4525,1754
138;2023-07;18882,71916
137;2023-07;8571,874133
344;2023-07;7203,564485
282;2023-07;5501,818317
136;2023-07;2288,933402
410;2023-07;11758,39875
413;2023-07;6004,191096
225;2023-07;8570,98557
272;2023-07;10141,79883
126;2023-07;2921,708292
33;2023-07;4714,07776
480;2023-07;1439,3375
1;2023-07;6113,141523
32;2023-07;8060,088117
340;2023-07;8973,617627
154;2023-07;3595,106687
449;2023-07;7063,749472
498;2023-07;8801,133709
289;2023-07;5065,215089
211;2023-07;3923,297931
51;2023-07;7881,584421
396;2023-07;6287,973025
422;2023-07;8763,0782
486;2023-07;2610,698335
17;2023-07;2395,957
114;2023-07;3857,498639
145;2023-07;7197,252936
54;2023-07;4561,351288
361;2023-07;8986,86339
465;2023-07;24437,71584
208;2023-07;8128,666013
347;2023-07;1788,146007
170;2023-07;9172,971637
208;2023-07;7707,161902
202;2023-07;1906,68838
370;2023-07;14321,48476
352;2023-07;6550,921241
432;2023-07;17963,36267
301;2023-07;2339,841
266;2023-07;8756,649393
197;2023-07;3584,360972
417;2023-07;6562,551515
407;2023-07;5354,302586
326;2023-07;6602,111103
376;2023-07;9926,743073
374;2023-07;7346,488747
444;2023-07;9433,024808
247;2023-07;6338,608054
249;2023-07;11603,42804
307;2023-07;4004,168625
306;2023-07;11150,35355
189;2023-07;15554,11053
260;2023-07;8561,624025
381;2023-07;5354,865078
99;2023-07;1207,364753
175;2023-07;4381,576679
199;2023-07;6662,991159
200;2023-07;5499,462673
300;2023-07;7519,143691
488;2023-07;2022,267751
458;2023-07;8388,315364
202;2023-07;1708,899821
431;2023-07;10488,18241
174;2023-07;3808,614257
88;2023-07;5873,623181
173;2023-07;5567,999197
322;2023-07;7654,467936
368;2023-07;2299,936639
59;2023-07;3991,935509
257;2023-07;3450,965025
171;2023-07;5641,077512
439;2023-07;3808,472407
408;2023-07;7278,194038
361;2023-07;11192,0247
311;2023-07;6161,135095
79;2023-07;5735,473929
80;2023-07;8858,730065
327;2023-07;7654,292455
182;2023-07;5407,855907
254;2023-07;3744,250531
379;2023-07;2320,07039
248;2023-07;6227,4174
375;2023-07;2227,7721
97;2023-07;8138,608006
163;2023-07;6750,346318
406;2023-07;11852,4361
379;2023-07;1476,324942
324;2023-07;9113,455725
374;2023-07;8350,83026
444;2023-07;8077,387624
186;2023-07;3185,193217
158;2023-07;20328,21125
157;2023-07;4992,4754
191;2023-07;1869,288388
407;2023-07;4577,551559
371;2023-07;6414,805356
326;2023-07;6657,701648
309;2023-07;4511,877419
506;2023-07;2692,57123
103;2023-07;3556,839592
157;2023-07;3525,8583
80;2023-07;9079,144836
182;2023-07;5677,495245
79;2023-07;5632,219822
363;2023-07;6388,239711
76;2023-07;2849,218037
436;2023-07;14874,38777
474;2023-07;2957,575823
404;2023-07;7926,562304
251;2023-07;5754,066683
457;2023-07;6850,617178
105;2023-07;3404,158646
315;2023-07;11599,41508
459;2023-07;6895,720768
325;2023-07;9713,230367
192;2023-07;8075,593266
313;2023-07;4389,277633
428;2023-07;3250,016057
321;2023-07;1611,03504
478;2023-07;10874,45441
195;2023-07;4568,743114
300;2023-07;6247,288531
202;2023-07;1835,97513
346;2023-07;5141,15053
258;2023-07;7053,97201
171;2023-07;5639,033326
257;2023-07;3406,250398
256;2023-07;6055,914253
69;2023-07;8488,926137
465;2023-07;27487,46434
361;2023-07;11827,18194
210;2023-07;7154,142251
399;2023-07;4989,352283
325;2023-07;9963,233987
428;2023-07;2871,11635
355;2023-07;7397,084339
85;2023-07;6704,093729
188;2023-07;5546,823987
87;2023-07;4090,5775
106;2023-07;8720,891039
84;2023-07;7135,108762
97;2023-07;9251,784354
260;2023-07;7602,002493
103;2023-07;3771,196287
183;2023-07;2309,282946
350;2023-07;9975,248104
323;2023-07;5683,106864
208;2023-07;8150,440764
93;2023-07;7774,744462
208;2023-07;7432,657928
195;2023-07;4712,283331
319;2023-07;7104,351743
117;2023-07;9657,224974
233;2023-07;4165,341729
52;2023-07;3051,017329
213;2023-07;7051,343987
137;2023-07;7322,68623
139;2023-07;6638,755685
285;2023-07;3677,933407
16;2023-07;8028,6751
213;2023-07;5607,884726
53;2023-07;6095,559503
274;2023-07;3670,036972
146;2023-07;2424,075255
331;2023-07;5699,811734
473;2023-07;3498,970392
340;2023-07;9437,981816
33;2023-07;4290,255321
32;2023-07;7196,337227
219;2023-07;8888,821607
125;2023-07;2614,709975
